hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
03/29/2019 07:00:00 PM,Brooklyn Bridge,579,273,306,cloudy,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/03/2019 06:00:00 AM,Brooklyn Bridge,182,108,74,clear-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/19/2019 08:00:00 AM,Brooklyn Bridge,365,165,200,partly-cloudy-day,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/25/2019 09:00:00 AM,Brooklyn Bridge,589,310,279,clear-day,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/20/2019 03:00:00 AM,Brooklyn Bridge,3,3,0,clear-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/06/2019 12:00:00 AM,Brooklyn Bridge,9,8,1,cloudy,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/20/2019 08:00:00 AM,Brooklyn Bridge,184,76,108,clear-day,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2019 05:00:00 PM,Brooklyn Bridge,117,90,27,partly-cloudy-night,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/25/2019 01:00:00 PM,Brooklyn Bridge,1303,586,717,clear-day,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/30/2019 02:00:00 PM,Brooklyn Bridge,1985,884,1101,partly-cloudy-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/07/2019 06:00:00 PM,Brooklyn Bridge,160,121,39,cloudy,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/05/2019 06:00:00 PM,Brooklyn Bridge,2846,1344,1502,partly-cloudy-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/30/2019 12:00:00 AM,Brooklyn Bridge,3,1,2,cloudy,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/01/2019 12:00:00 AM,Brooklyn Bridge,4,0,4,cloudy,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/03/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/23/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,28,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/19/2019 12:00:00 PM,Brooklyn Bridge,1795,758,1037,clear-day,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/09/2019 08:00:00 AM,Brooklyn Bridge,179,108,71,clear-day,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/22/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,54,0,40.7081639691088,-73.9995087014816,Easter Monday,"(40.7081639691088, -73.9995087014816)"
07/22/2019 08:00:00 PM,Brooklyn Bridge,81,42,39,rain,73,0.409,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/17/2019 09:00:00 AM,Brooklyn Bridge,656,327,329,clear-day,66,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/15/2019 05:00:00 PM,Brooklyn Bridge,165,130,35,clear-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2019 10:00:00 AM,Brooklyn Bridge,253,129,124,rain,39,0.0124,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/03/2019 03:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/23/2019 02:00:00 PM,Brooklyn Bridge,1661,742,919,cloudy,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/05/2019 10:00:00 AM,Brooklyn Bridge,974,559,415,cloudy,57,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/27/2019 12:00:00 PM,Brooklyn Bridge,1349,594,755,partly-cloudy-day,87,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/20/2019 01:00:00 PM,Brooklyn Bridge,101,30,71,partly-cloudy-day,94,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/15/2019 05:00:00 PM,Brooklyn Bridge,2289,986,1303,clear-day,81,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/10/2019 08:00:00 PM,Brooklyn Bridge,1431,638,793,partly-cloudy-day,82,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/29/2019 06:00:00 AM,Brooklyn Bridge,46,39,7,clear-night,30,0,40.7081639691088,-73.9995087014816,Black Friday,"(40.7081639691088, -73.9995087014816)"
05/05/2019 06:00:00 PM,Brooklyn Bridge,492,180,312,rain,51,0.0175,40.7081639691088,-73.9995087014816,Cinco de Mayo,"(40.7081639691088, -73.9995087014816)"
07/29/2019 09:00:00 AM,Brooklyn Bridge,605,292,313,clear-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/03/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/17/2019 12:00:00 AM,Brooklyn Bridge,76,75,1,clear-night,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/07/2019 02:00:00 PM,Brooklyn Bridge,3046,1280,1766,clear-day,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/04/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/22/2019 11:00:00 AM,Brooklyn Bridge,1385,700,685,clear-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/27/2019 12:00:00 AM,Brooklyn Bridge,12,0,12,cloudy,57,0.0032,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/05/2019 03:00:00 PM,Brooklyn Bridge,658,295,363,cloudy,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/29/2019 08:00:00 AM,Brooklyn Bridge,161,54,107,cloudy,28,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/05/2019 04:00:00 PM,Brooklyn Bridge,2944,1413,1531,partly-cloudy-day,82,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/14/2019 02:00:00 PM,Brooklyn Bridge,1373,546,827,cloudy,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/28/2019 03:00:00 PM,Brooklyn Bridge,787,343,444,clear-day,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/21/2019 12:00:00 PM,Brooklyn Bridge,3383,1611,1772,cloudy,61,0,40.7081639691088,-73.9995087014816,Easter Sunday,"(40.7081639691088, -73.9995087014816)"
05/18/2019 05:00:00 AM,Brooklyn Bridge,60,36,24,clear-night,58,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/13/2019 11:00:00 PM,Brooklyn Bridge,65,59,6,clear-night,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/30/2019 01:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/01/2019 02:00:00 AM,Brooklyn Bridge,0,0,0,rain,57,0.0374,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/11/2019 02:00:00 PM,Brooklyn Bridge,1733,630,1103,partly-cloudy-day,81,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/23/2019 08:00:00 PM,Brooklyn Bridge,12,10,2,partly-cloudy-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/12/2019 05:00:00 PM,Brooklyn Bridge,222,103,119,rain,46,0.0707,40.7081639691088,-73.9995087014816,Mother's Day,"(40.7081639691088, -73.9995087014816)"
11/07/2019 06:00:00 AM,Brooklyn Bridge,101,57,44,partly-cloudy-night,47,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/03/2019 12:00:00 AM,Brooklyn Bridge,4,0,4,cloudy,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/17/2019 07:00:00 AM,Brooklyn Bridge,250,118,132,partly-cloudy-day,76,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/21/2019 09:00:00 AM,Brooklyn Bridge,127,62,65,cloudy,44,0.0079,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/06/2019 11:00:00 PM,Brooklyn Bridge,3,0,3,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/01/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/04/2019 10:00:00 AM,Brooklyn Bridge,855,415,440,cloudy,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/08/2019 03:00:00 PM,Brooklyn Bridge,1499,717,782,clear-day,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/28/2019 09:00:00 PM,Brooklyn Bridge,32,20,12,partly-cloudy-night,71,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/08/2019 05:00:00 PM,Brooklyn Bridge,2165,1151,1014,partly-cloudy-day,77,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/05/2019 11:00:00 AM,Brooklyn Bridge,2442,1266,1176,clear-day,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/26/2019 09:00:00 PM,Brooklyn Bridge,6,6,0,clear-night,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/16/2019 02:00:00 PM,Brooklyn Bridge,752,378,374,partly-cloudy-day,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2019 01:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/15/2019 09:00:00 PM,Brooklyn Bridge,147,89,58,partly-cloudy-night,75,0,40.7081639691088,-73.9995087014816,Father's Day,"(40.7081639691088, -73.9995087014816)"
01/11/2019 03:00:00 PM,Brooklyn Bridge,1122,518,604,clear-day,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/11/2019 04:00:00 PM,Brooklyn Bridge,1427,691,736,clear-day,88,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/11/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,46,0,40.7081639691088,-73.9995087014816,Veterans Day,"(40.7081639691088, -73.9995087014816)"
10/09/2019 07:00:00 AM,Brooklyn Bridge,178,80,98,partly-cloudy-night,57,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/30/2019 10:00:00 PM,Brooklyn Bridge,10,6,4,partly-cloudy-night,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/15/2019 07:00:00 AM,Brooklyn Bridge,69,35,34,rain,59,0.0875,40.7081639691088,-73.9995087014816,Tax Day,"(40.7081639691088, -73.9995087014816)"
03/12/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/23/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/18/2019 08:00:00 PM,Brooklyn Bridge,227,118,109,rain,69,0.029,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/30/2019 12:00:00 PM,Brooklyn Bridge,2746,1381,1365,clear-day,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/04/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/05/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/15/2019 11:00:00 PM,Brooklyn Bridge,16,13,3,clear-night,70,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/06/2019 12:00:00 AM,Brooklyn Bridge,2,1,1,,,,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/18/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/29/2019 11:00:00 PM,Brooklyn Bridge,46,37,9,partly-cloudy-night,73,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/17/2019 06:00:00 AM,Brooklyn Bridge,44,26,18,clear-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/28/2019 12:00:00 AM,Brooklyn Bridge,2,0,2,partly-cloudy-night,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/12/2019 02:00:00 AM,Brooklyn Bridge,2,0,2,rain,57,0.0287,40.7081639691088,-73.9995087014816,Mother's Day,"(40.7081639691088, -73.9995087014816)"
11/26/2019 12:00:00 AM,Brooklyn Bridge,2,0,2,clear-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/09/2019 05:00:00 PM,Brooklyn Bridge,382,223,159,partly-cloudy-night,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/25/2019 11:00:00 PM,Brooklyn Bridge,24,20,4,clear-night,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/23/2019 07:00:00 AM,Brooklyn Bridge,50,26,24,rain,68,0.224,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/21/2019 07:00:00 AM,Brooklyn Bridge,31,21,10,partly-cloudy-night,4,0,40.7081639691088,-73.9995087014816,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
12/21/2019 08:00:00 AM,Brooklyn Bridge,249,105,144,clear-day,23,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/28/2019 08:00:00 PM,Brooklyn Bridge,1253,593,660,partly-cloudy-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/13/2019 01:00:00 AM,Brooklyn Bridge,11,10,1,rain,61,0.0602,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/05/2019 04:00:00 PM,Brooklyn Bridge,542,250,292,rain,44,0.0172,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/03/2019 08:00:00 PM,Brooklyn Bridge,5,3,2,clear-night,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/04/2019 09:00:00 PM,Brooklyn Bridge,6,2,4,cloudy,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/15/2019 01:00:00 AM,Brooklyn Bridge,2,1,1,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/10/2019 08:00:00 AM,Brooklyn Bridge,406,144,262,cloudy,69,0.0011,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/01/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,10,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/29/2019 11:00:00 PM,Brooklyn Bridge,1,0,1,clear-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/24/2019 01:00:00 AM,Brooklyn Bridge,2,1,1,clear-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/13/2019 06:00:00 PM,Brooklyn Bridge,41,0,41,rain,45,0.0492,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/02/2019 11:00:00 PM,Brooklyn Bridge,103,103,0,cloudy,54,0.001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/15/2019 03:00:00 PM,Brooklyn Bridge,3373,1600,1773,partly-cloudy-day,80,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/20/2019 01:00:00 PM,Brooklyn Bridge,2356,1219,1137,cloudy,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/27/2019 02:00:00 PM,Brooklyn Bridge,281,145,136,rain,64,0.1494,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/24/2019 10:00:00 PM,Brooklyn Bridge,25,24,1,partly-cloudy-night,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/08/2019 12:00:00 AM,Brooklyn Bridge,3,2,1,,,,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2019 05:00:00 PM,Brooklyn Bridge,807,334,473,partly-cloudy-day,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/25/2019 02:00:00 PM,Brooklyn Bridge,2888,1258,1630,partly-cloudy-day,75,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/10/2019 06:00:00 AM,Brooklyn Bridge,207,97,110,partly-cloudy-day,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/03/2019 02:00:00 AM,Brooklyn Bridge,5,3,2,cloudy,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/22/2019 12:00:00 PM,Brooklyn Bridge,790,338,452,clear-day,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/22/2019 11:00:00 AM,Brooklyn Bridge,1654,798,856,partly-cloudy-day,83,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/22/2019 08:00:00 PM,Brooklyn Bridge,91,56,35,cloudy,58,0.0012,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
08/04/2019 05:00:00 AM,Brooklyn Bridge,51,44,7,clear-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/02/2019 06:00:00 PM,Brooklyn Bridge,671,391,280,cloudy,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/29/2019 01:00:00 PM,Brooklyn Bridge,2671,1231,1440,partly-cloudy-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/16/2019 10:00:00 PM,Brooklyn Bridge,19,18,1,clear-night,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/04/2019 05:00:00 PM,Brooklyn Bridge,52,0,52,partly-cloudy-night,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/09/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,28,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/11/2019 04:00:00 AM,Brooklyn Bridge,0,0,0,partly-cloudy-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/13/2019 09:00:00 AM,Brooklyn Bridge,72,42,30,rain,58,0.134,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/23/2019 10:00:00 PM,Brooklyn Bridge,6,0,6,clear-night,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/25/2019 08:00:00 PM,Brooklyn Bridge,24,0,24,clear-night,35,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/13/2019 01:00:00 PM,Brooklyn Bridge,3371,1338,2033,partly-cloudy-day,62,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2019 04:00:00 PM,Brooklyn Bridge,2930,1605,1325,cloudy,53,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/06/2019 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/20/2019 08:00:00 PM,Brooklyn Bridge,38,0,38,partly-cloudy-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/15/2019 06:00:00 AM,Brooklyn Bridge,34,17,17,clear-night,23,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/24/2019 06:00:00 PM,Brooklyn Bridge,907,436,471,clear-night,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/06/2019 03:00:00 AM,Brooklyn Bridge,3,0,3,clear-night,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
05/24/2019 11:00:00 PM,Brooklyn Bridge,8,4,4,clear-night,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/15/2019 02:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
03/03/2019 08:00:00 AM,Brooklyn Bridge,309,191,118,partly-cloudy-day,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2019 08:00:00 PM,Brooklyn Bridge,10,10,0,cloudy,45,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
07/15/2019 08:00:00 AM,Brooklyn Bridge,443,178,265,clear-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/08/2019 05:00:00 AM,Brooklyn Bridge,0,0,0,cloudy,53,0.0214,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/17/2019 05:00:00 PM,Brooklyn Bridge,1756,748,1008,clear-day,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
09/04/2019 12:00:00 PM,Brooklyn Bridge,1411,627,784,partly-cloudy-day,79,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/29/2019 02:00:00 PM,Brooklyn Bridge,2404,1010,1394,clear-day,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/12/2019 10:00:00 AM,Brooklyn Bridge,201,95,106,fog,27,0.0007,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/01/2019 12:00:00 PM,Brooklyn Bridge,1575,719,856,cloudy,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/11/2019 02:00:00 PM,Brooklyn Bridge,2089,937,1152,cloudy,64,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/05/2019 12:00:00 AM,Brooklyn Bridge,11,0,11,clear-night,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
06/21/2019 09:00:00 AM,Brooklyn Bridge,223,134,89,rain,67,0.153,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
04/17/2019 08:00:00 PM,Brooklyn Bridge,131,80,51,partly-cloudy-night,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
